0.35569870343316723,0.9984460431720766,1
0.5362673919242749,0.9226352421539813,1
0.7139852136402892,0.7760929994324773,1
0.6027564155766099,0.8121290949709595,1
0.9565903334472863,0.9591733025206108,1
0.3264334154649223,0.7067178780577648,1
0.35661632497785356,0.6567995302754736,1
0.3896108528495128,0.6634080223732082,1
0.5258324115395593,0.7520845112491993,1
0.7294122199795056,0.9681491997454552,1
0.5903841188824541,0.7969945855197462,1
0.25500187949448727,0.5160255521541874,1
0.1692653339068272,0.3523175080536324,1
0.6730925143480653,0.8289054919452511,1
0.19424650767635798,0.2780175570545166,1
0.22882470513112907,0.5209558954848552,1
0.15617544841483355,0.9438451657444503,1
0.6067791392597599,0.6863011934623346,1
0.7028224653582444,0.8755566030483416,1
0.05213319286356022,0.0909983429394916,1
0.05105942864579516,0.788171364544639,1
0.233501772722558,0.36581941225286174,1
0.43243510780931427,0.9588017006109221,1
0.4232817240474196,0.5224014395844442,1
0.7027547930585832,0.8509706038780435,1
0.14947147284776519,0.3007669675066952,1
0.23722021172031782,0.6111090095484546,1
0.34104202221336766,0.93250393874407,1
0.03967453307395463,0.6994307805255082,1
0.32225931605024416,0.9892500409668346,1
0.6064832612042643,0.9047745713118563,1
0.007297377899157187,0.6035720895085988,1
0.3115322817057353,0.5196827444026494,1
0.19308833316970597,0.8346818177341712,1
0.27007953729234757,0.6846794877339103,1
0.6733849724639926,0.884379032661383,1
0.47910317934525215,0.5947948655272083,1
0.5866311537739338,0.8269478637888505,1
0.09242780633887515,0.8009940795516345,1
0.23079148984109055,0.5334385866153106,1
0.12192701032784725,0.854627136087251,1
0.06819477558119502,0.42899002508041006,1
0.08377182267290317,0.6463787699347859,1
0.7476251994533779,0.8861375865617608,1
0.17141080969179412,0.21042199894529234,1
0.18161416636903782,0.9616969261577926,1
0.0709114412379408,0.990819401758527,1
0.16313139824346867,0.21191672390044936,1
0.11486956711885332,0.7172883235358104,1
0.3756058601656225,0.8836595885697933,1
0.19990992999768153,0.5566887718321775,1
0.4283415787626823,0.7518841010185638,1
0.4827619163963852,0.7352052241652209,1
0.4343257545841608,0.6752237814546509,1
0.255480769638986,0.951078696999972,1
0.38015875494711215,0.847941589864891,1
0.4436894504872265,0.8169788386944951,1
0.6647284331036045,0.9971989946758135,1
0.6284273578476992,0.674890368433523,1
0.293470484338347,0.373513243815475,1
0.6412777497314591,0.9086956331094037,1
0.03724898902510354,0.04049941155010883,1
0.5478241118194314,0.8679056617340924,1
0.8152868471418537,0.9710097590628735,1
